EvseId,Created,ExternalId,DurationSeconds,VolumeKwh,TariffCode,WholesaleCost
NL-GFX-ENL_GFX_A0129-2,2020-09-21 13:08:48.6633333,NLGFX637362635247757320-b08ee,27003,8.6800,A2,2.6000
NL-GFX-ENL-GFX-RD00275-1,2020-09-21 13:53:26.7866667,NLGFX637362725129191216-f84e5,20692,17.3900,A2,5.2200
NL-GFX-ENL_GFX_A0017-2,2020-09-21 14:25:51.5366667,NLGFX637362616279474462-8c3c9,33533,5.2100,A2,1.5600
NL-GFX-ENL-GFX-RD00274-2,2020-09-21 15:07:14.5500000,NLGFX637362642573638430-738af,33377,2.5100,A2,0.7500
NL-GFX-ENL-GFX-RD00274-1,2020-09-21 15:14:55.4066667,NLGFX637362677368393900-860da,30358,3.8800,A2,1.1600
NL-GFX-ENL-GFX-RD00265-2,2020-09-21 15:17:38.5300000,NLGFX637362642693198133-2d63c,33989,10.5200,A2,3.1600
NL-GFX-ENL-GFX-RD00298-2,2020-09-21 16:07:48.8700000,NLGFX637362687618855788-94a59,32507,32.1900,A2,9.6600
NL-GFX-ENL-GFX-RD00272-2,2020-09-21 16:15:30.9733333,NLGFX637362664844227726-e86e6,35246,10.2500,A2,3.0800
NL-GFX-ENL-GFX-RD00298-1,2020-09-22 09:58:43.1166667,NLGFX637363532575234311-9a394,12265,6.2600,A2,1.8800
NL-GFX-ENL-GFX-RD00265-2,2020-09-22 12:29:52.4800000,NLGFX637363551636115377-24faf,19426,15.4300,A2,4.6300
NL-GFX-ENL_GFX_A0017-1,2020-09-22 13:20:31.0366667,NLGFX637363486309981902-6292a,29011,5.1400,A2,1.5400
NL-GFX-ENL-GFX-RD00274-1,2020-09-22 14:01:40.5566667,NLGFX637363537520363232-57848,26349,8.2700,A2,2.4800
NL-GFX-ENL-GFX-RD00275-2,2020-09-22 15:19:33.8466667,NLGFX637363544464428765-d8001,30327,27.4200,A2,8.2300
NL-GFX-ENL_GFX_A0129-1,2020-09-22 15:43:30.9466667,NLGFX637363536125770775-cff2d,32608,3.2200,A2,0.9700
NL-GFX-ENL-GFX-RD00274-2,2020-09-22 15:56:14.5066667,NLGFX637363507602484286-0a8dd,36214,2.9900,A2,0.9000
NL-GFX-ENL_GFX_A0017-2,2020-09-22 18:03:03.0600000,NLGFX637363527228613503-024d6,41870,3.8800,A2,1.1600
NL-GFX-ENL-GFX-RD00274-2,2020-09-23 07:56:17.6066667,NLGFX637364370675590914-448c1,7509,6.4700,A2,1.9400
NL-GFX-ENL_GFX_A0017-1,2020-09-23 13:59:28.7033333,NLGFX637364344541167714-7a263,31924,5.2600,A2,1.5800
NL-GFX-ENL_GFX_A0129-1,2020-09-23 15:10:42.5833333,NLGFX637364409621347411-0b4f1,29681,4.1300,A2,1.2400
NL-GFX-ENL-GFX-RD00274-2,2020-09-23 15:24:56.4333333,NLGFX637364481471293110-cd6da,23353,6.6400,A2,1.9900
NL-GFX-ENL-GFX-RD00275-2,2020-09-23 15:26:36.4233333,NLGFX637364371977522386-ea666,34398,2.5000,A2,0.7500
NL-GFX-ENL_GFX_A0017-2,2020-09-23 15:36:03.8133333,NLGFX637364366543453106-c5d94,35519,9.0500,A2,2.7200
NL-GFX-ENL-GFX-RD00298-1,2020-09-23 15:53:37.6400000,NLGFX637364409151978137-87906,32304,8.2700,A2,2.4800
NL-GFX-ENL-GFX-RD00275-1,2020-09-23 16:33:02.9966667,NLGFX637364417280122495-ccea8,33855,33.9800,A2,10.1900
NL-GFX-ENL_GFX_A0129-1,2020-09-24 09:17:39.8366667,NLGFX637365248433529423-eb39b,11018,7.2100,A2,2.1600
NL-GFX-ENL_GFX_A0017-1,2020-09-24 09:55:24.8133333,NLGFX637365350722903223-98188,3056,2.4200,A2,0.7300
NL-GFX-ENL_GFX_A0129-2,2020-09-24 12:09:19.5133333,NLGFX637365285579390660-331e8,17603,2.7800,A2,0.8300
NL-GFX-ENL-GFX-RD00265-2,2020-09-24 13:51:42.9133333,NLGFX637365322116452324-10c68,20090,11.1300,A2,3.3400
NL-GFX-ENL_GFX_A0017-1,2020-09-24 14:02:15.1233333,NLGFX637365393641599940-a7de0,13584,7.9800,A2,2.3900
NL-GFX-ENL-GFX-RD00274-2,2020-09-24 14:32:51.3666667,NLGFX637365234567372613-e455e,31315,5.5100,A2,1.6500
NL-GFX-ENL_GFX_A0017-2,2020-09-24 15:09:49.9400000,NLGFX637365232169878784-88c9d,33783,10.4700,A2,3.1400
NL-GFX-ENL-GFX-RD00298-1,2020-09-24 15:22:56.5200000,NLGFX637365275672199179-940ce,30210,10.4800,A2,3.1400
NL-GFX-ENL-GFX-RD00275-2,2020-09-24 15:43:41.8300000,NLGFX637365236032063662-e9c61,35418,2.8500,A2,0.8600
NL-GFX-ENL-GFX-RD00298-2,2020-09-24 15:48:17.2133333,NLGFX637365282450920978-33d99,31052,20.1500,A2,6.0500
NL-GFX-ENL-GFX-RD00265-1,2020-09-24 16:15:10.0433333,NLGFX637365278743050752-2c90e,33035,9.2200,A2,2.7700
NL-GFX-ENL-GFX-RD00275-2,2020-09-25 13:09:41.4800000,NLGFX637366316912065097-fba48,4491,8.2300,A2,2.4700
NL-GFX-ENL_GFX_A0017-1,2020-09-25 14:20:04.6700000,NLGFX637366109072963481-bfb0a,29497,4.3900,A2,1.3200
NL-GFX-ENL-GFX-RD00274-2,2020-09-25 14:41:46.0666667,NLGFX637366096728024416-ba8bd,32033,3.0000,A2,0.9000
NL-GFX-ENL_GFX_A0129-1,2020-09-25 14:58:35.6800000,NLGFX637366119293865269-4ac07,30785,21.7200,A2,6.5200
NL-GFX-ENL-GFX-RD00274-1,2020-09-25 15:58:41.5966667,NLGFX637366116625409654-ceb5c,34659,8.0200,A2,2.4100
NL-GFX-ENL-GFX-RD00275-2,2020-09-28 07:26:02.1100000,NLGFX637368684628449973-6d985,6299,5.5900,A2,1.6800
NL-GFX-ENL-GFX-RD00265-1,2020-09-28 09:53:14.9233333,NLGFX637368704989957180-e2f46,13097,36.8700,A2,11.0600
NL-GFX-ENL-GFX-RD00275-2,2020-09-28 10:55:15.9400000,NLGFX637368762794035471-b5bf2,11034,4.8500,A2,1.4600
NL-GFX-ENL-GFX-RD00298-2,2020-09-28 13:45:30.3300000,NLGFX637368664440055413-02a4f,31086,24.5400,A2,7.3600
NL-GFX-ENL-GFX-RD00274-2,2020-09-28 14:09:02.3633333,NLGFX637368668545792175-5acbd,32089,4.1800,A2,1.2500
NL-GFX-ENL_GFX_A0017-2,2020-09-28 14:17:26.4966667,NLGFX637368660419617864-1389b,33404,4.8600,A2,1.4600
NL-GFX-ENL-GFX-RD00298-1,2020-09-28 14:25:12.4733333,NLGFX637368694139799796-fc6a4,30499,9.5400,A2,2.8600
NL-GFX-ENL_GFX_A0017-1,2020-09-28 14:25:57.4633333,NLGFX637368628563387527-e4ab2,37100,19.5300,A2,5.8600
NL-GFX-ENL-GFX-RD00275-1,2020-09-28 15:11:48.7866667,NLGFX637368721954078174-05c31,30602,5.6400,A2,1.6900
NL-GFX-ENL_GFX_A0129-1,2020-09-28 15:12:32.8600000,NLGFX637368692324118012-4edde,33521,8.8700,A2,2.6600
NL-GFX-ENL-GFX-RD00272-2,2020-09-28 15:13:45.1333333,NLGFX637368719149414992-c3c4b,30910,4.6400,A2,1.3900
NL-GFX-ENL_GFX_A0017-1,2020-09-29 14:29:36.9433333,NLGFX637369471474234532-491f7,39428,25.1000,A2,7.5300
NL-GFX-ENL-GFX-RD00298-1,2020-09-29 14:31:17.7000000,NLGFX637369558030199776-36ddb,30875,8.8800,A2,2.6600
NL-GFX-ENL-GFX-RD00274-2,2020-09-29 15:00:22.1866667,NLGFX637369582914515275-e954d,30130,5.1400,A2,1.5400
NL-GFX-ENL_GFX_A0129-1,2020-09-29 15:18:00.2633333,NLGFX637369544157174362-d6ed4,35063,9.1400,A2,2.7400
NL-GFX-ENL-GFX-RD00275-1,2020-09-29 16:15:55.9666667,NLGFX637369556255096073-5e29b,37331,6.4100,A2,1.9200
NL-GFX-ENL-GFX-RD00275-2,2020-09-30 14:08:39.2433333,NLGFX637370665895691673-7e6af,5129,16.2100,A2,4.8600
NL-GFX-ENL_GFX_A0017-2,2020-09-30 14:33:58.6100000,NLGFX637370404300696182-7e756,32808,4.8100,A2,1.4400
NL-GFX-ENL_GFX_A0017-1,2020-09-30 14:41:53.2033333,NLGFX637370353214400046-41524,38390,24.3400,A2,7.3000
NL-GFX-ENL-GFX-RD00274-2,2020-09-30 15:09:59.5166667,NLGFX637370415175042691-645e5,33881,8.2800,A2,2.4800
NL-GFX-ENL_GFX_A0129-2,2020-09-30 15:53:10.3933333,NLGFX637370409530618333-8fec8,37038,10.4800,A2,3.1400
NL-GFX-ENL-GFX-RD00275-2,2020-09-30 18:21:00.9333333,NLGFX637370736915340006-41801,13170,6.3000,A2,1.8900
NL-GFX-ENL_GFX_A0129-2,2020-10-01 12:45:40.5266667,NLGFX637371445552640717-859cd,8586,4.0100,A2,1.2000
NL-GFX-ENL-GFX-RD00274-2,2020-10-01 12:53:35.0500000,NLGFX637371258479871486-c5745,27766,5.3700,A2,1.6100
NL-GFX-ENL_GFX_A0017-2,2020-10-01 14:08:23.7100000,NLGFX637371278703674974-1cc74,30233,5.9400,A2,1.7800
NL-GFX-ENL_GFX_A0017-1,2020-10-01 14:21:50.1833333,NLGFX637371220833344268-2d45e,36825,23.1600,A2,6.9500
NL-GFX-ENL-GFX-RD00272-2,2020-10-01 14:24:36.8333333,NLGFX637371318663024593-f1976,27210,4.3900,A2,1.3200
NL-GFX-ENL_GFX_A0017-2,2020-10-02 15:16:48.8933333,NLGFX637372168643168915-dc871,31745,7.4000,A2,2.2200
NL-GFX-ENL-GFX-RD00274-2,2020-10-05 14:16:10.2633333,NLGFX637374718873435996-11e8b,32284,5.3600,A2,1.6100
NL-GFX-ENL_GFX_A0017-1,2020-10-05 14:31:09.1066667,NLGFX637374728282022180-585dd,32223,5.0900,A2,1.5300
NL-GFX-ENL-GFX-RD00265-1,2020-10-05 14:35:14.5133333,NLGFX637374749547607966-914d5,30359,7.5100,A2,2.2500
NL-GFX-ENL_GFX_A0017-2,2020-10-05 15:41:26.3700000,NLGFX637374766604626714-63553,32627,8.3800,A2,2.5100
NL-GFX-ENL_GFX_A0017-1,2020-10-06 13:31:53.2933333,NLGFX637375592684011462-72cae,28645,5.1200,A2,1.5400
NL-GFX-ENL-GFX-RD00274-2,2020-10-06 14:04:54.1300000,NLGFX637375570833485920-6cb04,32810,5.0600,A2,1.5200
NL-GFX-ENL-GFX-RD00298-2,2020-10-06 14:21:20.2866667,NLGFX637375635819335886-8bbfa,27297,6.2700,A2,1.8800
NL-GFX-ENL_GFX_A0017-2,2020-10-06 15:20:57.5833333,NLGFX637375597897112552-687f3,34667,5.9100,A2,1.7700
NL-GFX-ENL-GFX-RD00274-2,2020-10-07 14:16:42.6766667,NLGFX637376438839816729-95fde,33118,4.6700,A2,1.4000
NL-GFX-ENL_GFX_A0017-2,2020-10-07 14:35:46.9800000,NLGFX637376451361114382-43cc4,33009,5.3300,A2,1.6000
NL-GFX-ENL_GFX_A0017-1,2020-10-07 14:37:54.6933333,NLGFX637376418220967509-d06a4,36451,12.9600,A2,3.8900
NL-GFX-ENL-GFX-RD00274-2,2020-10-08 12:21:04.7133333,NLGFX637377302727042141-867c9,26192,4.2100,A2,1.2600
NL-GFX-ENL_GFX_A0017-1,2020-10-08 14:23:23.7133333,NLGFX637377254840045525-a5475,38330,26.2100,A2,7.8600
NL-GFX-ENL_GFX_A0129-1,2020-10-08 16:00:33.4400000,NLGFX637377377462115773-2ab9d,31880,28.2400,A2,8.4700
NL-GFX-ENL-GFX-RD00274-2,2020-10-09 11:14:00.9333333,NLGFX637378214262520045-780f3,17415,7.1600,A2,2.1500
NL-GFX-ENL_GFX_A0017-1,2020-10-09 14:02:58.3533333,NLGFX637378489765194057-3dd32,27981,5.1400,A2,1.5400
NL-GFX-ENL-GFX-RD00265-1,2020-10-09 14:09:18.2600000,NLGFX637378193656930731-eb80a,29993,10.6800,A2,3.2000
NL-GFX-ENL_GFX_A0017-1,2020-10-12 14:10:30.0133333,NLGFX637380721007469685-f6af6,36528,24.7400,A2,7.4200
NL-GFX-ENL_GFX_A0017-2,2020-10-12 14:28:24.6366667,NLGFX637380779766313577-ccbe6,31727,5.4500,A2,1.6400
NL-GFX-ENL_GFX_A0017-1,2020-10-13 10:03:34.2433333,NLGFX637381649519329951-85c16,15263,5.0100,A2,1.5000
NL-GFX-ENL_GFX_A0017-2,2020-10-13 14:28:09.6600000,NLGFX637381653942860134-fae3a,30695,6.6600,A2,2.0000
NL-GFX-ENL_GFX_A0017-1,2020-10-13 14:37:38.6100000,NLGFX637381829906580841-4b6e5,13669,5.5600,A2,1.6700
NL-GFX-ENL-GFX-RD00275-1,2020-10-13 16:11:10.7966667,NLGFX637381697238046325-4d606,32546,6.2600,A2,1.8800
NL-GFX-ENL_GFX_A0129-2,2020-10-14 14:25:45.5400000,NLGFX637382512054539412-a4c83,31140,5.2300,A2,1.5700
NL-GFX-ENL_GFX_A0017-2,2020-10-14 14:29:25.7400000,NLGFX637382510542678458-68794,31511,9.2600,A2,2.7800
NL-GFX-ENL-GFX-RD00265-1,2020-10-14 14:41:37.7500000,NLGFX637382550934743715-56489,28204,9.3200,A2,2.8000
NL-GFX-ENL_GFX_A0017-2,2020-10-15 10:43:00.8733333,NLGFX637383375623297362-9e063,17820,10.2100,A2,3.0600
NL-GFX-ENL_GFX_A0017-1,2020-10-15 14:57:27.6900000,NLGFX637383310827472920-2ccce,39564,25.5700,A2,7.6700
NL-GFX-ENL-GFX-RD00265-1,2020-10-16 13:44:55.3066667,NLGFX637384252136309675-1c352,27482,8.4600,A2,2.5400
NL-GFX-ENL_GFX_A0017-1,2020-10-16 14:08:43.9700000,NLGFX637384242694903556-58b52,29855,5.0200,A2,1.5100
NL-GFX-ENL-GFX-RD00265-1,2020-10-19 08:18:53.4833333,NLGFX637386842349687342-aa3e0,8098,6.3600,A2,1.9100
NL-GFX-ENL_GFX_A0017-2,2020-10-19 14:30:49.4366667,NLGFX637386825740990301-9e7e6,32050,5.8000,A2,1.7400
NL-GFX-ENL-GFX-RD00265-1,2020-10-19 14:39:57.2433333,NLGFX637386991511767152-5259f,16046,10.1900,A2,3.0600
NL-GFX-ENL-GFX-RD00298-2,2020-10-20 09:53:31.9066667,NLGFX637387741946841889-d3515,10217,28.8600,A2,8.6600
NL-GFX-ENL_GFX_A0017-1,2020-10-20 13:15:50.3033333,NLGFX637387685884176089-5413f,27963,4.9300,A2,1.4800
NL-GFX-ENL_GFX_A0017-1,2020-10-21 14:20:46.0500000,NLGFX637388554688327021-65919,31389,4.7600,A2,1.4300
NL-GFX-ENL-GFX-RD00265-1,2020-10-21 14:45:16.6266667,NLGFX637388598408373755-4436d,28475,8.4700,A2,2.5400
NL-GFX-ENL_GFX_A0017-2,2020-10-21 15:24:43.5166667,NLGFX637388550826407852-574ab,35611,9.1200,A2,2.7400
NL-GFX-ENL-GFX-RD00298-1,2020-10-21 17:40:22.9466667,NLGFX637388647266150446-8d89e,34096,25.9800,A2,7.7900
NL-GFX-ENL_GFX_A0017-2,2020-10-22 14:43:54.3800000,NLGFX637389425736160090-6f1b8,32071,5.0600,A2,1.5200
NL-GFX-ENL_GFX_A0017-1,2020-10-22 15:00:01.5766667,NLGFX637389364410724698-c3ac1,39170,14.4600,A2,4.3400
NL-GFX-ENL-GFX-RD00265-1,2020-10-23 13:48:42.6833333,NLGFX637390310647577220-25039,26658,6.9500,A2,2.0900
NL-GFX-ENL_GFX_A0017-2,2020-10-23 15:07:25.7733333,NLGFX637390298234676562-0864d,32632,9.0800,A2,2.7200
NL-GFX-ENL_GFX_A0017-2,2020-10-26 13:04:51.2966667,NLGFX637392914217884070-75f53,22870,9.4500,A2,2.8400
NL-GFX-ENL_GFX_A0017-1,2020-10-26 15:03:00.4800000,NLGFX637392908575113652-6cd3a,30512,5.3200,A2,1.6000
NL-GFX-ENL-GFX-RD00265-1,2020-10-26 15:45:17.4633333,NLGFX637392923515566094-4a2f1,31564,9.8500,A2,2.9600
NL-GFX-ENL_GFX_A0129-2,2020-10-27 09:24:55.7833333,NLGFX637393822502273761-a68bb,5248,15.4900,A2,4.6500
NL-GFX-ENL_GFX_A0017-2,2020-10-27 15:26:51.1433333,NLGFX637393935423687698-7b8d9,14857,5.4000,A2,1.6200
NL-GFX-ENL_GFX_A0017-1,2020-10-27 15:52:50.3133333,NLGFX637393707488469647-bd52a,40030,15.4000,A2,4.6200
NL-GFX-ENL_GFX_A0129-1,2020-10-27 18:06:01.8366667,NLGFX637394122790417744-40310,6486,19.9500,A2,5.9900
NL-GFX-ENL_GFX_A0017-2,2020-10-28 15:24:15.5600000,NLGFX637394644573402111-1cee5,31008,5.1800,A2,1.5500
NL-GFX-ENL-GFX-RD00265-1,2020-10-28 16:05:35.5166667,NLGFX637394683474966093-043bc,29588,10.0800,A2,3.0200
NL-GFX-ENL_GFX_A0017-2,2020-10-29 15:26:47.6333333,NLGFX637395508138317321-e7475,31204,5.1400,A2,1.5400
NL-GFX-ENL_GFX_A0017-1,2020-10-29 15:32:07.9166667,NLGFX637395453442880948-88212,36992,14.9700,A2,4.4900
NL-GFX-ENL-GFX-RD00265-1,2020-10-29 16:49:31.3766667,NLGFX637395538929109809-19ee2,33078,4.3600,A2,1.3100
NL-GFX-ENL-GFX-RD00275-2,2020-10-30 16:08:07.8233333,NLGFX637396387205422004-ec4e3,32168,5.1500,A2,1.5500
NL-GFX-ENL_GFX_A0017-2,2020-10-30 16:32:29.1066667,NLGFX637396365842989535-ae58b,35775,9.3300,A2,2.8000
NL-GFX-ENL_GFX_A0017-2,2020-11-02 15:19:48.0966667,NLGFX637398964816674450-08a85,30707,5.2300,A2,1.5700
NL-GFX-ENL_GFX_A0129-2,2020-11-02 15:20:09.6500000,NLGFX637398969395641260-73755,30269,9.6400,A2,2.8900
NL-GFX-ENL-GFX-RD00265-1,2020-11-02 15:27:32.3366667,NLGFX637398995383259704-b514a,28111,9.1700,A2,2.7500
NL-GFX-ENL_GFX_A0017-1,2020-11-02 15:39:26.7700000,NLGFX637398891743514534-b70d7,39192,14.9100,A2,4.4700
NL-GFX-ENL-GFX-RD00275-2,2020-11-02 15:40:52.4733333,NLGFX637398981572905214-ece02,30288,7.0800,A2,2.1200
NL-GFX-ENL_GFX_A0017-2,2020-11-03 13:38:56.1700000,NLGFX637399835680947663-979f6,23968,5.4600,A2,1.6400
NL-GFX-ENL_GFX_A0017-1,2020-11-03 15:44:38.3066667,NLGFX637399835825897390-8efa9,31495,4.9700,A2,1.4900
NL-GFX-ENL-GFX-RD00275-2,2020-11-03 16:36:41.9533333,NLGFX637399959587221396-3384e,22243,14.3400,A2,4.3000
NL-GFX-ENL_GFX_A0017-2,2020-11-04 10:59:35.9700000,NLGFX637400688509131001-97a4a,15526,5.2100,A2,1.5600
NL-GFX-ENL_GFX_A0129-1,2020-11-04 11:17:01.5966667,NLGFX637400734991267929-8ec4b,11923,4.2400,A2,1.2700
NL-GFX-ENL-GFX-RD00275-2,2020-11-04 14:08:17.9833333,NLGFX637400710403949731-9201d,24657,5.6800,A2,1.7000
NL-GFX-ENL-GFX-RD00265-1,2020-11-04 15:56:20.4733333,NLGFX637400718404000949-eb75f,30343,10.2100,A2,3.0600
NL-GFX-ENL_GFX_A0017-1,2020-11-04 16:24:20.4233333,NLGFX637400636252848515-35dcc,40234,15.6100,A2,4.6800
NL-GFX-ENL_GFX_A0017-2,2020-11-05 13:40:27.8400000,NLGFX637401554187769295-c2c6d,25010,5.3800,A2,1.6100
NL-GFX-ENL_GFX_A0017-1,2020-11-05 15:30:37.4066667,NLGFX637401489691804570-8b214,38038,27.8300,A2,8.3500
NL-GFX-ENL-GFX-RD00265-1,2020-11-05 16:10:52.8733333,NLGFX637401585660453002-fcf15,30887,4.4000,A2,1.3200
NL-GFX-ENL-GFX-RD00265-1,2020-11-06 15:12:34.5766667,NLGFX637402438041155077-12a40,28550,4.1100,A2,1.2300
NL-GFX-ENL-GFX-RD00275-2,2020-11-06 16:08:26.6933333,NLGFX637402455232012616-23952,30183,5.9300,A2,1.7800
NL-GFX-ENL_GFX_A0017-2,2020-11-06 16:14:25.1766667,NLGFX637402420486878181-80276,34016,8.7600,A2,2.6300
NL-GFX-ENL-GFX-RD00275-2,2020-11-09 13:41:55.3333333,NLGFX637405064594221668-d7c6f,19654,23.8200,A2,7.1500
NL-GFX-ENL_GFX_A0017-1,2020-11-09 13:46:53.6066667,NLGFX637405006017212784-cfa8e,25823,4.7100,A2,1.4100
NL-GFX-ENL-GFX-RD00265-1,2020-11-09 15:32:44.2833333,NLGFX637405036875990632-477e6,29076,8.5200,A2,2.5600
NL-GFX-ENL_GFX_A0017-2,2020-11-10 15:22:15.0366667,NLGFX637405878104857141-3d74d,30735,4.7000,A2,1.4100
NL-GFX-ENL_GFX_A0017-1,2020-11-10 15:46:11.9833333,NLGFX637405834724989420-61f09,36509,23.2300,A2,6.9700
NL-GFX-ENL-GFX-RD00265-1,2020-11-10 16:50:09.7433333,NLGFX637405946081024285-ef202,29202,5.8500,A2,1.7600
NL-GFX-ENL-GFX-RD00275-2,2020-11-10 17:06:35.1133333,NLGFX637405891227433169-43fe9,35673,6.1300,A2,1.8400
NL-GFX-ENL_GFX_A0017-1,2020-11-11 15:18:37.8733333,NLGFX637406673902665409-6e18f,37338,23.7900,A2,7.1400
NL-GFX-ENL_GFX_A0017-2,2020-11-11 15:35:14.0433333,NLGFX637406740105800276-d3add,31714,4.8000,A2,1.4400
NL-GFX-ENL-GFX-RD00275-2,2020-11-12 15:39:23.6466667,NLGFX637407602252307277-7a14d,32139,2.6000,A2,0.7800
NL-GFX-ENL-GFX-RD00265-1,2020-11-12 15:46:49.7766667,NLGFX637407638566261685-60bae,28954,10.9500,A2,3.2900
NL-GFX-ENL_GFX_A0017-2,2020-11-12 16:13:19.4900000,NLGFX637407608719366835-74f09,33539,5.5000,A2,1.6500
NL-GFX-ENL_GFX_A0017-1,2020-11-12 16:48:27.6133333,NLGFX637407538838903053-e9255,42633,25.2800,A2,7.5800
NL-GFX-ENL_GFX_A0017-1,2020-11-13 15:24:59.0466667,NLGFX637408469939425967-779a1,30920,5.3000,A2,1.5900
NL-GFX-ENL-GFX-RD00275-2,2020-11-13 15:35:16.0100000,NLGFX637408573549234561-9c555,21160,7.8900,A2,2.3700
NL-GFX-ENL_GFX_A0017-2,2020-11-13 16:08:41.2733333,NLGFX637408456670819120-82520,34869,9.0000,A2,2.7000
NL-GFX-ENL-GFX-RD00265-1,2020-11-16 14:28:11.5400000,NLGFX637411096321946776-9bb5c,24058,6.9300,A2,2.0800
NL-GFX-ENL_GFX_A0017-1,2020-11-16 15:28:54.2233333,NLGFX637411055081154743-c6e2f,31826,5.1600,A2,1.5500
NL-GFX-ENL_GFX_A0017-2,2020-11-16 16:14:06.0500000,NLGFX637411093033416752-90b10,30743,8.3100,A2,2.4900
NL-GFX-ENL_GFX_A0017-2,2020-11-17 11:42:48.7533333,NLGFX637411934468149001-08fe1,16724,4.9900,A2,1.5000
NL-GFX-ENL_GFX_A0017-1,2020-11-17 14:25:34.9333333,NLGFX637411874837452186-9def7,32451,13.7400,A2,4.1200
NL-GFX-ENL-GFX-RD00265-1,2020-11-17 16:03:44.0466667,NLGFX637411968027513285-fcfa7,29021,9.8200,A2,2.9500
NL-GFX-ENL_GFX_A0017-1,2020-11-18 15:50:09.8400000,NLGFX637412710716376692-18536,40336,25.0200,A2,7.5100
NL-GFX-ENL_GFX_A0017-1,2020-11-19 09:47:13.4433333,NLGFX637413619372487078-831f3,14098,15.0600,A2,4.5200
NL-GFX-ENL_GFX_A0017-2,2020-11-19 10:54:00.8533333,NLGFX637413645734449775-db7d3,15469,5.1100,A2,1.5300
NL-GFX-ENL_GFX_A0129-1,2020-11-19 14:23:20.7233333,NLGFX637413793988674022-bcbdd,13208,29.0000,A2,8.7000
NL-GFX-ENL-GFX-RD00298-1,2020-11-19 15:39:31.3633333,NLGFX637413671476263539-2234b,30024,9.3800,A2,2.8100
NL-GFX-ENL-GFX-RD00265-1,2020-11-20 15:24:17.6633333,NLGFX637414538487648040-24407,28810,4.6700,A2,1.4000
NL-GFX-ENL_GFX_A0017-2,2020-11-20 16:06:44.7033333,NLGFX637414526446079091-01c10,32560,8.6200,A2,2.5900
NL-GFX-ENL-GFX-RD00265-1,2020-11-23 14:02:24.2966667,NLGFX637417128733802517-7119f,24069,5.7400,A2,1.7200
NL-GFX-ENL-GFX-RD00275-2,2020-11-23 14:03:39.5266667,NLGFX637417127281333149-b7f16,24290,7.3100,A2,2.1900
NL-GFX-ENL_GFX_A0017-1,2020-11-23 15:06:18.1833333,NLGFX637417105458513611-cfaea,30233,5.4400,A2,1.6300
NL-GFX-ENL_GFX_A0129-1,2020-11-23 15:30:50.6100000,NLGFX637417171693532769-f2bea,25080,5.9900,A2,1.8000
NL-GFX-ENL_GFX_A0017-2,2020-11-23 16:16:44.0700000,NLGFX637417119359692885-5854e,33068,10.9800,A2,3.2900
NL-GFX-ENL_GFX_A0017-2,2020-11-24 10:07:36.7300000,NLGFX637417973622884875-a8124,11896,9.0200,A2,2.7100
NL-GFX-ENL_GFX_A0129-2,2020-11-24 15:37:07.0066667,NLGFX637417981117293591-76ea0,30919,4.9300,A2,1.4800
NL-GFX-ENL_GFX_A0017-1,2020-11-24 15:52:42.8633333,NLGFX637417932481261646-70621,36713,19.1600,A2,5.7500
NL-GFX-ENL-GFX-RD00265-1,2020-11-24 15:54:22.5266667,NLGFX637417977295427320-07845,32333,7.0300,A2,2.1100
NL-GFX-ENL_GFX_A0017-2,2020-11-24 16:06:32.3633333,NLGFX637418112523021134-fe1c0,19542,3.3100,A2,0.9900
NL-GFX-ENL-GFX-RD00272-2,2020-11-25 11:13:03.8600000,NLGFX637418836598160369-a64d4,15925,30.7100,A2,9.2100
NL-GFX-ENL_GFX_A0017-1,2020-11-25 12:59:58.6800000,NLGFX637418771237304003-34ccf,28876,28.7100,A2,8.6100
NL-GFX-ENL_GFX_A0017-2,2020-11-25 15:29:34.5133333,NLGFX637418831944855503-0c367,31779,5.0700,A2,1.5200
NL-GFX-ENL_GFX_A0129-2,2020-11-26 10:59:09.3433333,NLGFX637419770248930794-bfb45,8126,8.0700,A2,2.4200
NL-GFX-ENL-GFX-RD00275-1,2020-11-26 14:43:10.1166667,NLGFX637419781748530422-cd58f,20414,17.6100,A2,5.2800
NL-GFX-ENL-GFX-RD00265-1,2020-11-26 15:40:53.6333333,NLGFX637419736248991006-45b9a,28430,9.4100,A2,2.8200
NL-GFX-ENL_GFX_A0017-1,2020-11-26 16:22:17.0266667,NLGFX637419657559455628-03b8e,38780,24.8000,A2,7.4400
NL-GFX-ENL_GFX_A0017-2,2020-11-26 16:57:15.0100000,NLGFX637419797411453276-9e63d,26895,43.1400,A2,12.9400
NL-GFX-ENL-GFX-RD00275-2,2020-11-27 11:18:33.8900000,NLGFX637420562692924280-bd51a,16444,7.0500,A2,2.1200
NL-GFX-ENL_GFX_A0017-1,2020-11-27 15:12:27.7133333,NLGFX637420578389153715-431e8,28909,4.9600,A2,1.4900
NL-GFX-ENL-GFX-RD00265-1,2020-11-27 15:36:57.6633333,NLGFX637420594287365200-2c5be,28788,3.7100,A2,1.1100
NL-GFX-ENL-GFX-RD00265-1,2020-11-30 07:32:22.8733333,NLGFX637423113257500693-d1849,7018,5.1400,A2,1.5400
NL-GFX-ENL_GFX_A0017-1,2020-11-30 08:42:35.6933333,NLGFX637423095177371399-fb1e2,13041,13.9100,A2,4.1700
